"Time","revolute1.phi","revolute1.w","revolute4.phi","revolute4.w"
0.029999999999999999,0.40420494065465035,-0.43031155340095723,-0.68553069585440241,0.75471445914779245
0.030499999999999999,0.40398864870198575,-0.4348454326116275,-0.68515117522801594,0.76335191001954983
0.031,0.40377010751575276,-0.43930833064646024,-0.68476736239546809,0.77188302223700245
0.0315,0.40354935241068352,-0.44370086371523954,-0.68437931026928278,0.78030869024494542
0.032000000000000001,0.40332641846360617,-0.44802364391869492,-0.683987071421021,0.78862980225948598
0.032500000000000001,0.40310134041690721,-0.45227727623366698,-0.68359069793590199,0.79684723533293922
0.033000000000000002,0.40287415267339816,-0.45646235839045018,-0.68319024140531937,0.80496185515560137
0.033500000000000002,0.40264488937094822,-0.46057948327412152,-0.68278575303969202,0.81297451999137371
0.034000000000000002,0.40241358435889535,-0.46462923821790386,-0.68237728363313666,0.82088607952308046
0.034500000000000003,0.40218027116164801,-0.46861220323310426,-0.68196488350314566,0.82869737192841086
0.035000000000000003,0.40194498289997593,-0.47252894721053229,-0.68154860236049031,0.83640921760450004
0.035500000000000004,0.40170775261026342,-0.4763800432010758,-0.68112848983539176,0.8440224444135821
0.036000000000000004,0.40146861296620756,-0.48016605504825305,-0.68070459501828329,0.85153786559864952
0.036499999999999998,0.40122759636167477,-0.48388754133543743,-0.68027696659614612,0.85895628630504173
0.036999999999999998,0.40098473491382047,-0.48754505551035932,-0.6798456528573561,0.86627850378643356
0.037499999999999999,0.40074006046621025,-0.49113914600960662,-0.67941070169652851,0.87350530761082379
0.037999999999999999,0.40049360459193922,-0.49467035638312695,-0.67897216061936516,0.88063747986652241
0.0385,0.4002453985967524,-0.49813922541872885,-0.67853007674749921,0.88767579536814101
0.039,0.39999547352216508,-0.50154628726658335,-0.67808449682334171,0.89462102186257875
0.0395,0.39974386014858271,-0.50489207156372495,-0.67763546721492685,0.90147392023501238
0.040000000000000001,0.39949058898352191,-0.508177104034509,-0.67718303390344992,0.90823524559936486
0.040500000000000001,0.3992356902819118,-0.51140190606626035,-0.67672724250807159,0.91490574648434619
0.041000000000000002,0.39897919406828752,-0.5145669942245007,-0.67626813831292276,0.92148616390721083
0.041500000000000002,0.39872113010538718,-0.51767288148025503,-0.67580576623184407,0.92797723362911955
0.042000000000000003,0.39846152790986406,-0.52072007693233668,-0.67534017082785947,0.93437968561367668
0.042500000000000003,0.39820041675537271,-0.52370908593289744,-0.67487139631798299,0.94069424423486803
0.043000000000000003,0.39793782567565777,-0.52664041021297747,-0.67439948657802806,0.94692162848499795
0.043500000000000004,0.39767378346764021,-0.52951454800805553,-0.67392448514741354,0.95306255218262603
0.043999999999999997,0.39740831869450505,-0.53233199418359922,-0.67344643523397363,0.95911772418050456
0.044499999999999998,0.39714145968878872,-0.53509324036061534,-0.6729653797187628,0.96508784857351648
0.044999999999999998,0.39687323340040059,-0.53779871932427747,-0.67248135925003116,0.97097353289998023
0.045499999999999999,0.39660366805382113,-0.54044893317584997,-0.67199441663874837,0.97677549976247502
0.045999999999999999,0.39633279135542859,-0.54304436683610602,-0.67150459389266937,0.9824944439946619
0.0465,0.39606063058889246,-0.54558549262346123,-0.67101193237384582,0.98813104022187848
0.047,0.39578721280492196,-0.54807277938348298,-0.67051647311222862,0.99368595793751657
0.047500000000000001,0.39551256482347658,-0.55050669257215412,-0.67001825680902449,0.9991598616411328
0.048000000000000001,0.3952367132359767,-0.55288769433913632,-0.66951732384005413,1.004553410976557
0.048500000000000001,0.39495968440751422,-0.55521624361103517,-0.6690137142591096,1.0098672608700003
0.049000000000000002,0.39468150447906386,-0.55749279617466252,-0.66850746780131154,1.0151020616681659
0.049500000000000002,0.39440219929379594,-0.5597178008759004,-0.66799862375980845,1.0202584528367791
