"Time","PID.D.x","PID.I.y","body.phi","prismatic.s","prismatic.v","revolute.w"
0.50759999999999994,0.09026212556301863,-2.9046652701649872e-11,0.091314947520607606,1.3941495897794216,0.54267662573714126,0.0062611896674746245
0.50819999999999999,0.090293293276135944,-2.8991862685868638e-11,0.091318329541822715,1.3944740934096518,0.53900353547261148,0.0050127723731464178
0.50879999999999992,0.090323628841265324,-2.8937070879891858e-11,0.091320963865631072,1.3947963965818204,0.53534076312107071,0.0037684722370688773
0.50939999999999996,0.090353134637906923,-2.8882277717209119e-11,0.091322852845158453,1.3951165051891545,0.5316883052509247,0.0025282863045825864
0.51000000000000001,0.090381813197508321,-2.8827483644263543e-11,0.091323998947558688,1.3954344254182705,0.52804615665303334,0.0012922106559374771
0.51059999999999994,0.090409667049530199,-2.8772689106013683e-11,0.091324404637588535,1.3957501634525353,0.52441431205712596,6.0241354058435126e-05
0.51119999999999999,0.090436698721431105,-2.871789454593465e-11,0.091324072377594934,1.3960637254720256,0.52079276613206671,-0.0011676255553525982
0.51179999999999992,0.090462910738652022,-2.8663100406019284e-11,0.091323004627502091,1.3963751176534838,0.5171815134861264,-0.0023913940437122021
0.51239999999999997,0.090488305624600959,-2.8608307126779236e-11,0.091321203844798443,1.3966843461702745,0.51358054866724323,-0.0036110680994545304
0.5129999999999999,0.090512885900637788,-2.8553515147246111e-11,0.0913186724845238,1.3969914171923408,0.50998986616329567,-0.0048266517279266629
0.51359999999999995,0.090536654086058696,-2.8498724904972544e-11,0.091315412999256454,1.3972963368861615,0.5064094604023639,-0.0060381489512876512
0.51419999999999999,0.090559612698081035,-2.8443936836033385e-11,0.091311427839100179,1.397599111414709,0.50283932575300161,-0.0072455638084041075
0.51479999999999992,0.090581764251827845,-2.83891513750268e-11,0.091306719451671389,1.3978997469374042,0.49927945652450062,-0.0084489003547480995
0.51539999999999997,0.090603111260312438,-2.8334368955075339e-11,0.091301290282086167,1.3981982496100731,0.49572984696715566,-0.0096481626622950279
0.5159999999999999,0.090623656234423353,-2.8279590007827133e-11,0.091295142772947382,1.3984946255849062,0.49219049127253667,-0.01084335481941924
0.51659999999999995,0.090643401682908645,-2.8224814963456965e-11,0.091288279364331718,1.398788881010413,0.48866138357374933,-0.012034480930793038
0.51719999999999999,0.09066235011236079,-2.8170044250667415e-11,0.091280702493776789,1.3990810220313785,0.4851425179457079,-0.013221545117282303
0.51779999999999993,0.09068050402720125,-2.8115278296689992e-11,0.091272414596268239,1.3993710547888214,0.48163388840539889,-0.014404551515844384
0.51839999999999997,0.090697865929665097,-2.8060517527286187e-11,0.091263418104226765,1.3996589854199499,0.47813548891214686,-0.015583504279425935
0.51899999999999991,0.090714438319785776,-2.8005762366748695e-11,0.091253715447495221,1.3999448200581186,0.47464731336788574,-0.016758407576858595
0.51959999999999995,0.090730223695379655,-2.7951013237902448e-11,0.091243309053325727,1.4002285648327863,0.47116935561742029,-0.017929265592757933
0.5202,0.090745224552030671,-2.7896270562105791e-11,0.091232201346366698,1.4005102258694702,0.46770160944869765,-0.019096082527419112
0.52079999999999993,0.090759443383075067,-2.7841534759251589e-11,0.091220394748649944,1.4007898092897053,0.4642440685930726,-0.020258862596714777
0.52139999999999997,0.090772882679586053,-2.778680624776832e-11,0.091207891679577782,1.4010673212110007,0.46079672672557231,-0.02141761003199286
0.52199999999999991,0.090785544930358356,-2.7732085444621262e-11,0.091194694555910102,1.4013427677467944,0.45735957746516764,-0.022572329079972291
0.52259999999999995,0.090797432621892937,-2.7677372765313516e-11,0.091180805791751307,1.4016161550064119,0.4539326143750354,-0.023723024002641941
0.5232,0.090808548238381651,-2.7622668623887221e-11,0.091166227798537669,1.401887489095023,0.45051583096282899,-0.024869699077156273
0.52379999999999993,0.090818894312681989,-2.756797343794192e-11,0.091150963025490694,1.4021567762205678,0.44710922014494392,-0.026012358891692847
0.52439999999999998,0.090828473418780087,-2.7513287627895524e-11,0.091135013953635033,1.4024240226779343,0.44371277432584844,-0.02715100830169296
0.52499999999999991,0.090837287919327589,-2.7458611592145411e-11,0.091118382895439012,1.4026892343193149,0.44032648805204916,-0.028285650964484495
0.52559999999999996,0.090845340291571125,-2.7403945739141427e-11,0.091101072253476578,1.4029524172379499,0.43695035458606984,-0.029416291231048986
0.5262,0.090852633010475622,-2.7349290475888333e-11,0.091083084427671601,1.4032135775229264,0.43358436713515019,-0.030542933467624468
0.52679999999999993,0.090859168548711053,-2.7294646207947054e-11,0.091064421815286178,1.4034727212591374,0.43022851885149088,-0.031665582055614483
0.52739999999999998,0.090864949376638776,-2.7240013339435964e-11,0.091045086810909628,1.4037298545272441,0.42688280283249841,-0.032784241391497077
0.52799999999999991,0.090869977962298398,-2.7185392273032252e-11,0.09102508180644675,1.4039849834036369,0.42354721212103597,-0.033898915886731794
0.52859999999999996,0.090874256771394143,-2.7130783409973204e-11,0.091004409191106694,1.4042381139603939,0.42022173970566529,-0.035009609967669587
0.5292,0.090877788267281531,-2.7076187150057511e-11,0.090983071351391387,1.4044892522652448,0.41690637852089751,-0.03611632807545985
0.52979999999999994,0.090880574910953915,-2.7021603891646603e-11,0.090961070671084276,1.4047384043815294,0.4136011214474381,-0.037219074665959417
0.53039999999999998,0.090882619161029132,-2.6967034031665914e-11,0.090938409531238856,1.4049855763681596,0.41030596131243169,-0.038317854209641476
0.53099999999999992,0.090883923473735945,-2.6912477965606256e-11,0.090915090310167271,1.4052307742795789,0.40702089088971316,-0.039412671191502574
0.53159999999999996,0.090884490302900758,-2.6857936087525052e-11,0.090891115383428964,1.4054740041657252,0.40374590290004908,-0.04050353011097263
0.53220000000000001,0.090884322099934189,-2.6803408790047729e-11,0.090866487123819284,1.4057152720719899,0.40048099001138915,-0.041590435481821869
0.53279999999999994,0.090883421313817547,-2.6748896464368986e-11,0.090841207901358065,1.4059545840391787,0.39722614483911023,-0.042673391832069828
0.53339999999999999,0.09088179039108947,-2.6694399500254064e-11,0.090815280083278244,1.4061919461034735,0.39398135994626227,-0.04375240370389432
0.53399999999999992,0.090879431775832589,-2.6639918286040144e-11,0.090788706034014427,1.4064273642963927,0.39074662784381864,-0.044827475653538416
0.53459999999999996,0.090876347909659927,-2.6585453208637602e-11,0.090761488115191621,1.4066608446447517,0.38752194099091758,-0.045898612251220418
0.5351999999999999,0.090872541231701659,-2.6531004653531329e-11,0.090733628685613715,1.4068923931706236,0.38430729179511453,-0.046965818081040674
0.53579999999999994,0.090868014178591583,-2.6476573004782026e-11,0.090705130101252127,1.4071220158913005,0.38110267261262359,-0.048029097740891487
0.53639999999999999,0.090862769184453754,-2.6422158645027557e-11,0.090675994715234451,1.4073497188192543,0.37790807574856827,-0.049088455842364168
0.53699999999999992,0.090856808680888995,-2.636776195548424e-11,0.090646224877832957,1.4075755079620973,0.37472349345722639,-0.050143897010657974
0.53759999999999997,0.09085013509696159,-2.6313383315948103e-11,0.0906158229364534,1.4077993893225418,0.37154891794227551,-0.051195425884489075
0.5381999999999999,0.090842750859185736,-2.6259023104796316e-11,0.090584791235623352,1.4080213688983636,0.36838434135704295,-0.052243047115997594
0.53879999999999995,0.090834658391512238,-2.620468169898835e-11,0.090553132116981058,1.4082414526823606,0.36522975580474815,-0.053286765370657477
0.53939999999999999,0.09082586016690869,-2.6150359479873073e-11,0.090520847966419016,1.4084596467914512,0.36208515284640724,-0.054326585607231088
0.53999999999999992,0.090816358654271623,-2.6096056827217697e-11,0.090487941165564245,1.4086759573337932,0.3589505240075534,-0.055362512789593643
0.54059999999999997,0.090806156192055495,-2.6041774104990576e-11,0.090454413976279374,1.4088903900924727,0.35582586198428667,-0.056394551200778797
0.5411999999999999,0.090795255195712937,-2.5987511684706497e-11,0.090420268730258227,1.4091029510447148,0.35271115866384012,-0.057422705568933356
0.54179999999999995,0.090783658078146298,-2.5933269936478208e-11,0.090385507756321606,1.4093136461627753,0.34960640588380532,-0.058446980635516184
