"Time","body1.frame_a.phi","body1.r[1]","body1.w","revolute.phi","revolute.w"
0,1.3962634015955,0.17364817766689455,0,1.3962634015955,0
0.00089999999999999998,1.3962623033249351,0.17364873307551709,-0.0024406005319195265,1.3962605494030844,-0.0063382033355940063
0.0018,1.396259008488548,0.17365039931291451,-0.0048812364088680997,1.3962519927661228,-0.012676492654024341
0.0027000000000000001,1.3962535170152077,0.17365317641254308,-0.0073219384090008966,1.3962377315114778,-0.019014942827018343
0.0035999999999999999,1.3962458287409314,0.17365706445148249,-0.009762755576806257,1.396217765240233,-0.025353673159137682
0.0044999999999999997,1.3962359437044027,0.17366206341154924,-0.012203676169846111,1.3961920940464951,-0.031692655085954854
0.0054000000000000003,1.3962238616542852,0.17366817340767748,-0.014644750876302376,1.3961607173188739,-0.038032011900827535
0.0063,1.3962095824769296,0.17367539449183808,-0.017086002616335989,1.3961236347809125,-0.044371799354494729
0.0071999999999999998,1.3961931062862334,0.17368372661194656,-0.019527408419683461,1.3960808467096724,-0.050711961574348541
0.0080999999999999996,1.3961744323254623,0.17369317011264099,-0.021969084247890989,1.3960323512644333,-0.057052780595798387
0.0089999999999999993,1.3961535608349425,0.17370372488447,-0.024410993273496613,1.3959781490297773,-0.063394166849080349
0.0098999999999999991,1.3961304916732513,0.17371539099159511,-0.026853149666539185,1.3959182396617307,-0.069736154788304722
0.010800000000000001,1.3961052239220617,0.17372816885109418,-0.029295659028908395,1.395852620926648,-0.076079001208238198
0.0117,1.3960777580597867,0.17374205824568575,-0.031738466346100669,1.395781293988172,-0.082422572328731097
0.0126,1.3960480935916546,0.17375705939892111,-0.034181612568205989,1.3957042576430327,-0.088766967690872514
0.0135,1.3960162297702547,0.17377317264850095,-0.036625159555199058,1.395621510073547,-0.095112337663300475
0.0144,1.3959821665584751,0.17379039801119306,-0.039069110378600273,1.3955330511894615,-0.10145868971223758
0.015299999999999999,1.3959459036525914,0.17380873562422883,-0.041513490176440918,1.3954388802521254,-0.10780608494297102
0.016199999999999999,1.3959074407488776,0.17382818562483973,-0.04395832408675223,1.3953389965228862,-0.11415458446078806
0.017100000000000001,1.3958667774490858,0.17384874819302182,-0.046403640032632781,1.3952333990333508,-0.12050425611830606
0.017999999999999999,1.3958239125716565,0.17387042386316193,-0.048849489017039623,1.3951220849112473,-0.12685522368328167
0.0189,1.3957788462034824,0.17389321259576543,-0.051295884668641968,1.395005054367342,-0.13320752037748709
0.019799999999999998,1.3957315779372517,0.17391711457492923,-0.053742855177601842,1.3948823064112101,-0.13956121470054939
0.0207,1.3956821073656516,0.17394212998475,-0.05619042873408131,1.3947538400524273,-0.14591637515209566
0.021600000000000001,1.3956304340813706,0.17396825900932469,-0.058638633528242445,1.3946196543005689,-0.1522730702317531
0.022499999999999999,1.3955765566342495,0.17399550230743938,-0.06108749840179941,1.3944797456320248,-0.15863136960198632
0.023400000000000001,1.3955204746127341,0.17402386006512185,-0.063537051547564574,1.3943341130460665,-0.16499134176715252
