"Time","body.phi","body.w","revolute2.phi","revolute2.w","revolute4.phi","revolute4.w","springDamper1D.s_rel","springDamper1D.v_rel"
0.038399999999999997,-0.27832359337510848,0.38882507247098713,-0.80059034727499634,0.9949004430414129,-0.67861876701260671,0.88627529399169336,0.38969019826414153,-0.45812479561413344
0.039599999999999996,-0.27785191078735966,0.39727944486373823,-0.79938666573569306,1.0111074519937846,-0.67754524365520619,0.90283317086063064,0.38913586486813723,-0.4657061696309579
0.040799999999999996,-0.27737018954619497,0.40555655813381597,-0.79816395617743985,1.0266158268003052,-0.67645216763491489,0.91886447153396922,0.38857262415938448,-0.47297120248800367
0.041999999999999996,-0.27687864092649828,0.41365953255740279,-0.79692304968933658,1.0414399021538692,-0.67534016577116662,0.93437948363433665,0.38800085255365141,-0.47992623677297058
0.043199999999999995,-0.27637747247597561,0.4215914124646955,-0.79566476024850108,1.0555937187372015,-0.67420985260022614,0.94938827183329599,0.38742091889926505,-0.48657747660900869
0.044399999999999995,-0.27586688626515521,0.42935508281951063,-0.79438987948291362,1.0690907662996525,-0.67306182600661202,0.96390046596933632,0.38683318206539191,-0.49293087051721263
0.045599999999999995,-0.27534708326628998,0.43695347803166906,-0.79309919003941287,1.0819446261090142,-0.67189667828599642,0.97792579108617661,0.38623799710595896,-0.49899240691684776
0.046799999999999994,-0.27481826026825484,0.44438943487743343,-0.79179345629364462,1.0941685181109844,-0.67071498841507715,0.9914736939329255,0.38563571097977078,-0.50476790707351404
0.047999999999999994,-0.27428061059986431,0.45166572661338056,-0.79047342662260045,1.1057754059934621,-0.66951732391116447,1.0045534296101111,0.38502666359825827,-0.51026307393788417
0.049199999999999994,-0.2737343236495936,0.45878503884065741,-0.78913983202692206,1.1167779235561222,-0.66830423966305463,1.017174000618718,0.384411187189105,-0.5154834589138424
0.050399999999999993,-0.27317958652388813,0.46575005198035679,-0.7877933912265771,1.1271886260906507,-0.66707628213717673,1.0293443650256822,0.38378960864672385,-0.52043457789361824
0.051599999999999993,-0.2726165828976535,0.47256338377580853,-0.78643480725744286,1.137019815044287,-0.66583398652637493,1.0410732912979515,0.3831622479606146,-0.52512183127244128
0.052799999999999993,-0.27204549321144178,0.47922759847971391,-0.78506476815982207,1.1462835664276436,-0.66457787729135287,1.0523693816935364,0.38252941853064126,-0.52955051748060655
0.053999999999999992,-0.27146649444604765,0.48574519475500605,-0.78368394639541739,1.1549916945506022,-0.66330846764375639,1.0632410420303084,0.38189142689450573,-0.5337258167516401
0.055199999999999992,-0.27087976131653257,0.49211866740222115,-0.78229300245461986,1.1631559377439342,-0.66202626254384245,1.0736966362741891,0.38124857439095872,-0.53765287697252617
0.056399999999999992,-0.27028546541242071,0.49835046226423912,-0.78089258240065884,1.1707878228806048,-0.66073175661275019,1.0837443737045418,0.38060115602180611,-0.5413367517971035
0.057599999999999998,-0.26968377523186149,0.5044429779484666,-0.77948331803205761,1.1778986706853372,-0.65942543424789024,1.0933923132911352,0.37994946052231232,-0.54478240344987583
0.058799999999999998,-0.26907485611122062,0.51039856194905264,-0.77806582674681379,1.1844995841983867,-0.65810776948462757,1.1026483540482461,0.37929377029314704,-0.54799469774152554
0.059999999999999998,-0.26845887127435947,0.5162195637596283,-0.77664071479274555,1.1906016085436535,-0.65677922867073224,1.1115203680314552,0.3786343628986929,-0.55097847793805443
0.061199999999999997,-0.26783598100323563,0.52190829236398861,-0.77520857483633177,1.1962156032722844,-0.65544026842140157,1.120016094000132,0.37797150993745471,-0.55373850631443589
0.062399999999999997,-0.26720634254609121,0.52746701146694208,-0.77376998573831113,1.2013522279881912,-0.65409133541524678,1.1281431254610372,0.37730547693184591,-0.55627945778757115
0.06359999999999999,-0.26657011024772059,0.53289794579624528,-0.77232551302889696,1.2060219614380534,-0.65273286676216902,1.1359089265152718,0.37663652354138666,-0.55860592893157446
0.064799999999999996,-0.26592743643684386,0.53820332556390726,-0.7708757117179621,1.2102352356042714,-0.65136529229582485,1.1433209433660427,0.37596490485769862,-0.56072249999930313
0.065999999999999989,-0.2652784706167316,0.54338534540862138,-0.76942112387232431,1.2140023120650665,-0.64998903255289375,1.1503865014411543,0.37529087027620656,-0.56263367817552323
